60.1,0.0000365,0.00008101,0.0001365,0.0002075,0.0003017,0.0004326,0.0006269,0.0009446,0.001557,0.003194
60.2,0.00003944,0.00008752,0.0001474,0.0002242,0.0003259,0.0004673,0.0006771,0.00102,0.00168,0.00344
60.3,0.00004259,0.00009453,0.0001592,0.0002421,0.000352,0.0005047,0.0007312,0.001101,0.001813,0.003703
60.4,0.00004599,0.0001021,0.0001719,0.0002614,0.0003801,0.0005449,0.0007893,0.001189,0.001956,0.003984
60.5,0.00004966,0.0001102,0.0001856,0.0002822,0.0004103,0.0005882,0.0008519,0.001283,0.002109,0.004284
60.6,0.00005359,0.0001189,0.0002003,0.0003046,0.0004428,0.0006348,0.0009192,0.001384,0.002273,0.004604
60.7,0.00005783,0.0001283,0.0002162,0.0003286,0.0004778,0.0006848,0.0009916,0.001492,0.00245,0.004946
60.8,0.00006239,0.0001384,0.0002332,0.0003545,0.0005154,0.0007387,0.001069,0.001609,0.002639,0.005311
60.9,0.00006729,0.0001493,0.0002515,0.0003824,0.0005558,0.0007965,0.001153,0.001734,0.002842,0.005698
61,0.00007256,0.000161,0.0002712,0.0004123,0.0005992,0.0008587,0.001243,0.001868,0.00306,0.006111
61.1,0.00007822,0.0001736,0.0002924,0.0004444,0.0006459,0.0009255,0.001339,0.002013,0.003293,0.00655
61.2,0.00008431,0.0001871,0.0003151,0.0004789,0.000696,0.0009973,0.001443,0.002168,0.003543,0.007016
61.3,0.00009085,0.0002016,0.0003395,0.000516,0.0007499,0.001074,0.001554,0.002334,0.00381,0.00751
61.4,0.00009787,0.0002172,0.0003657,0.0005558,0.0008077,0.001157,0.001673,0.002511,0.004095,0.008033
61.5,0.0001054,0.0002339,0.0003939,0.0005986,0.0008698,0.001246,0.001801,0.002702,0.004401,0.008587
61.6,0.0001135,0.0002518,0.0004241,0.0006445,0.0009364,0.001341,0.001938,0.002906,0.004727,0.009174
61.7,0.0001222,0.0002711,0.0004565,0.0006937,0.001008,0.001443,0.002085,0.003125,0.005075,0.009793
61.8,0.0001315,0.0002918,0.0004913,0.0007466,0.001084,0.001553,0.002243,0.003359,0.005447,0.01045
61.9,0.0001415,0.000314,0.0005287,0.0008032,0.001167,0.00167,0.002412,0.00361,0.005843,0.01113
62,0.0001522,0.0003377,0.0005687,0.000864,0.001255,0.001796,0.002592,0.003878,0.006266,0.01186
62.1,0.0001638,0.0003632,0.0006116,0.0009291,0.001349,0.00193,0.002786,0.004164,0.006716,0.01262
62.2,0.0001761,0.0003906,0.0006576,0.0009989,0.00145,0.002075,0.002993,0.00447,0.007194,0.01342
62.3,0.0001893,0.0004199,0.0007068,0.001074,0.001559,0.002229,0.003214,0.004796,0.007703,0.01426
62.4,0.0002035,0.0004513,0.0007596,0.001154,0.001675,0.002394,0.003451,0.005145,0.008245,0.01514
62.5,0.0002186,0.0004849,0.0008162,0.001239,0.001799,0.002571,0.003704,0.005517,0.008819,0.01606
62.6,0.0002349,0.0005209,0.0008767,0.001331,0.001932,0.00276,0.003975,0.005914,0.009429,0.01702
62.7,0.0002523,0.0005594,0.0009415,0.001429,0.002074,0.002962,0.004264,0.006336,0.01007,0.01802
62.8,0.0002709,0.0006007,0.001011,0.001534,0.002226,0.003178,0.004572,0.006786,0.01076,0.01906
62.9,0.0002908,0.0006449,0.001085,0.001647,0.002388,0.003409,0.004901,0.007266,0.01148,0.02015
63,0.0003122,0.0006921,0.001164,0.001767,0.002562,0.003656,0.005252,0.007775,0.01225,0.02128
63.1,0.000335,0.0007426,0.001249,0.001895,0.002747,0.003919,0.005626,0.008317,0.01306,0.02245
63.2,0.0003594,0.0007966,0.00134,0.002033,0.002945,0.0042,0.006024,0.008893,0.01391,0.02366
63.3,0.0003854,0.0008543,0.001437,0.002179,0.003157,0.004499,0.006449,0.009504,0.01481,0.02492
63.4,0.0004133,0.000916,0.00154,0.002336,0.003383,0.004819,0.006901,0.01015,0.01576,0.02622
63.5,0.0004431,0.0009819,0.001651,0.002503,0.003623,0.005159,0.007381,0.01084,0.01675,0.02756
63.6,0.0004749,0.001052,0.001769,0.002681,0.00388,0.005522,0.007892,0.01157,0.0178,0.02894
